name	sheet:consortium	tag:tags:consortium	study_accession	tag:tags:dbGaP	tagsSheet:tag:tags:dbGaP	library:dataUseRestriction	tag:tags:consent_code	library:indication	library:studyDesign	library:datatype.items	library:numSubjects	subjectCount	bucketName	sampleCount	participantCount	familyCount	discoveryCount	bucketSize	requestorPays
AnVIL_CCDG_Broad_NP_Epilepsy_ZAFAGN_DS-EPI-COMO-MDS_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	503	0	fc-secure-bd923846-0b8b-4018-8706-44b2a8e213b4	503	503	0	0	450194782493	TRUE
AnVIL_CCDG_Baylor_CVD_EOCAD_BioMe_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001644	GRU	Unspecified	cardiovascular system disease	N/A	Whole Genome	1201	1201	fc-secure-be0617df-a95e-468c-a83d-37b1c4fae931	1201	0	0	0	26231007042520	TRUE
anvil_nhgri_broad_ibd_daly_turner_wes	CCDG	CCDG	Unspecified	Unspecified	phs001642	NA	Unspecified	NA	NA	Exome	155	0	fc-secure-bee7792c-ef35-478d-a9bb-c8f2054c335c	155	155	0	0	317097306235	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_goethe_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	2111	0	fc-secure-bf34568b-1c38-4c43-8a21-59630b969553	2111	2111	0	0	2554097853906	TRUE
AnVIL_CMG_Broad_Muscle_KNC_WES	CMG	CMG	phs001272.v1.p1.c4	phs001272	Unspecified	NA	Unspecified	NA	NA	Exome	64	44	fc-secure-bfb5d49c-a806-4c02-b1fe-51b64fc68ad6	64	20	44	44	138761213510	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_HRVUZG_HMB_MDS_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	14	0	fc-secure-bfe6497b-69a1-4917-8a7b-c9bd36cb4ae4	36	36	0	0	63988975893	TRUE
AnVIL_CMG_Broad_Heart_Seidman_WES	CMG	CMG		Unspecified	phs001272	NA	Unspecified	mendelian disorders	NA	Exome	130	129	fc-secure-bff96058-f8a8-40c2-808d-2b3627fb995f	129	0	129	129	223373423728	TRUE
AnVIL_CMG_Broad_Muscle_INMR-Cooper_WES	CMG	CMG	Unspecified	Unspecified	phs001272		Unspecified	mendelian disorders				0	fc-secure-c084580c-e7a2-4413-acce-e6d971a93496	0	0	0	0	0	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_CHEUBB_HMB-IRB-MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	48	0	fc-secure-c0bbec0e-da90-4630-8bec-5583de8c8ec4	48	48	0	0	10002148455	FALSE
AnVIL_NIMH_Broad_ConvergentNeuro_McCarroll_Eggan_CIRM_GRU_WGS	Convergent Neuroscience	Convergent Neuroscience	Unspecified	Unspecified	phs002032	GRU	Unspecified	NA	Case/Control	Whole Genome	299	0	fc-secure-c0ec29b0-a7f4-4090-a479-fe826e0aeed1	0	299	0	0	5304560467816	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_ITAIGI_GRU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	1211	0	fc-secure-c10ac09c-49cc-4f50-a70e-4b5708dd0e8b	1211	1211	0	0	209391511864	FALSE
AnVIL_CSER_ClinSeq_GRU	CSER	CSER	Unspecified	Unspecified	Unspecified	GRU	Unspecified	Unspecified				0	fc-secure-c11eacfd-82f1-41de-b253-daab60bb2416	0	0	0	0	0	TRUE
AnVIL_CCDG_Broad_CVD_AF_Olesen_WES	CCDG	CCDG	Unspecified	RegistrationPending	registration pending	NA	Unspecified	NA	NA	Exome	55	55	fc-c1701683-c10e-4f73-a636-f774e8b650c2	55	55	0	0	47983706202	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_AUTMUV_DS_NS_NPU_ADLT_GSA-MD	CCDG	CCDG	Unspecified	RegistrationPending	phs001489	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	11	0	fc-secure-c2a2c06f-fe79-49a6-a5b5-f0fad3258f6f	11	11	0	0	2769932362	FALSE
AnVIL_CCDG_NYGC_NP_Alz_WHICAP_WGS	CCDG	CCDG	Unspecified	Unspecified	phs000496	GRU-IRB-PUB	Unspecified	Alzheimer's disease	Case/Control	Whole Genome	148	148	fc-secure-c327926b-a5aa-4b40-93b8-e092fa116e88	148	0	0	0	3649076037586	TRUE
AnVIL_CCDG_TOPMed_WashU_CVD_Afib_BioVu_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001624		Unspecified	atrial fibrillation				988	fc-secure-c3d739f2-7c47-4d5f-b273-1f426677cfde	988	988	0	0	19145362185378	TRUE
anvil_ccdg_broad_ai_ibd_daly_xavier_prism_wes	CCDG	CCDG	Unspecified	p:RegistrationPending	phs001642	NA	Unspecified	NA	NA	Exome	2838	0	fc-secure-c40af798-8afc-4ab3-9b66-946955811d3b	2831	2831	0	0	5118765142538	TRUE
AnVIL_CCDG_WashU_CVD-NP-AI_Controls_VCControls_WGS	CCDG	CCDG	Unspecified	Unspecified	phs002163	GRU	Unspecified	N/A	Controls only	Whole Genome	112	112	fc-secure-c5377331-3721-4e3b-b8d0-03715d9b428a	112	0	0	0	2646775692679	TRUE
AnVIL_CMG_Broad_Heart_Seidman_WGS	CMG	CMG	Unspecified	Unspecified	phs001272		Unspecified	mendelian disorders				0	fc-secure-c5377a6d-b9af-481a-aec8-cbed88bd544e	0	0	0	0	0	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_mcpartland_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	518	0	fc-secure-c53831f7-0431-44e5-abe6-308270690c3b	518	518	0	0	512226488760	TRUE
AnVIL_CCDG_WashU_CVD_Corogene_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	DS-CAD-PUB-MDS	Unspecified	coronary artery disease	Case study	Whole Genome	547	547	fc-secure-c53f7f30-6128-4fbc-8ae4-2559a8dbc752	547	0	0	0	8973215163257	TRUE
AnVIL_CSER_P3EGS_GRU	CSER	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	0	fc-secure-c7dae0d2-6263-4e57-b6d9-3da6a7531dc0	0	0	0	0	10858121179830	TRUE
AnVIL_CCDG_NYGC_NP_Autism_HMCA_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001894	DS-ASD-PUB-GSO	Unspecified	autism spectrum disorder	Family, Parent-Offspring	Whole Genome	724	724	fc-secure-c7ffba40-1140-4c5e-8336-8032b7ec5f9e	724	0	0	0	17220081528518	TRUE
AnVIL_eMERGE_KPW_HMB_WES	eMERGE	Unspecified	Unspecified	phs000948	Unspecified	HMB	HMB		Control set	Whole Exome	1968	0	fc-secure-c8453c29-43e3-4b51-81ba-b8b9f483bb9e	0	0	0	0	0	FALSE
AnVIL_CMG_Broad_Muscle_Bonnemann_WGS	CMG	CMG	phs001272.v1.p1.c1	Unspecified	phs001272	NA	Unspecified	NA	NA	Whole Genome	158	94	fc-secure-c958fc6e-d4cf-42dd-b15a-271045adcd02	94	0	94	94	1646604320498	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_hertz-picciotto_asd_wgs	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Whole Genome	65	0	fc-secure-c96f6079-de25-4367-ae8b-1676f1898309	65	65	0	0	1052292887701	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAMSS_DS_EP_NEURO_MDS_WES	CCDG	CCDG	Unspecified		Unspecified	NA	Unspecified	NA	NA	Exome	148	0	fc-secure-ca946202-3c2f-426b-ad72-9135305d454f	148	148	0	0	136481919698	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_persico_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	526	0	fc-secure-cb3eeabf-f0ef-497e-9bc6-b5a27be4fec2	471	471	0	0	776336741493	TRUE
AnVIL_CCDG_Broad_CVD_EOCAD_PROMIS_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001569	General Research Use	Unspecified	myocardial infarction	Case/Control	NA	1136	0	fc-secure-cbf1f8fb-8185-46c9-9034-63073cbe7be7	1136	1136	0	0	15575714465310	TRUE
AnVIL_eMERGE_HMB-PUB-GSO_Imputed_GWAS	eMERGE	Unspecified	Unspecified	phs001584	Unspecified	HMB-PUB-GSO	HMB-PUB-GSO		Case-control	Genotyping Array	10256	0	fc-secure-ccac12fc-63e4-4dcb-b810-a4ab15ca48db	0	0	0	0	0	FALSE
AnVIL_CCDG_Broad_CVD_AF_PEGASUS_HMB	CCDG	CCDG	Unspecified	Unspecified	phs002243	NA	Unspecified	NA	NA	Exome	7483	7483	fc-secure-ccca1171-d3ee-42b3-8df8-aca336279cf3	7483	7483	0	0	6368930474406	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_JPNFKA_GRU_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	368	0	fc-secure-ce2baa61-748a-4dbc-a929-f256721b59b2	368	368	0	0	598491562119	TRUE
AnVIL_CCDG_Baylor_CVD_HHRC_Brownsville_GRU_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	GRU	Unspecified	cardiovascular system disease	N/A	Whole Genome	276	0	fc-secure-ced72bfc-ed3b-4ffe-838c-0d4ccc7abfd1	276	276	0	0	5018078736577	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAMON_GRU_NPU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	4	0	fc-secure-cee3f2ff-ae71-4b6a-87fc-17a02828307f	4	4	0	0	2414964849	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_TURBZU_GRU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	208	0	fc-secure-cfdc55fb-17fa-475e-8a3e-b452c1cafe8b	208	208	0	0	36443476007	FALSE
AnVIL_ccdg_asc_ndd_daly_talkowski_brusco_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	2231	0	fc-secure-d157fd3c-57ff-4640-a084-cecda832e575	2231	2231	0	0	2872964449072	TRUE
AnVIL_CCDG_NYGC_NP_Autism_GASD_GRU_WGS	CCDG	CCDG	Unspecified	Unspecified	phs002509	GRU	Unspecified	autism spectrum disorder	N/A	Whole Genome	392	0	fc-secure-d24a56f9-7a81-48b7-b1be-1d0e0ae0ac06	392	392	0	0	6321310685595	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAVAN_HMB-GSO_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	482	0	fc-secure-d24c527d-cb23-41f5-bc09-017765878bcd	482	482	0	0	83227928332	FALSE
AnVIL_eMERGE_GRU-IRB-NPU_eMERGEseq	eMERGE	Unspecified	Unspecified	phs001616	Unspecified	GRU-IRB-NPU	GRU-IRB-NPU	precision medicine	Prospective Longitudinal Cohort	Exome Panel	2569	2569	fc-secure-d27ed370-7a62-4a9e-a811-52c01f11b25e	2569	0	0	0	0	FALSE
anvil_ccdg_broad_ai_ibd_daly_hyams_protect_wes	CCDG	CCDG	Unspecified	Unspecified	phs001642	NA	Unspecified	NA	NA	Exome	418	0	fc-secure-d2c84e56-8f0d-420a-96a4-942e92009433	418	418	0	0	359926764987	TRUE
AnVIL_CCDG_Broad_CVD_AF_Darbar_UIC_Cases_WES	CCDG	CCDG	Unspecified	RegistrationPending	registration pending	NA	Unspecified	NA	NA	Exome	304	0	fc-d3e9eb24-cb19-47d8-b2c6-d85fd34b4ff1	304	304	0	0	267092802807	FALSE
AnVIL_NIMH_Broad_WGSPD1_McCarroll_Braff_DS_WGS	WGSPD1	WGSPD1	Unspecified	Unspecified	phs002041	Disease-Specific (Schizophrenia and related disorders, MDS)	Unspecified	schizophrenia	Case/Control	Whole Genome	864	864	fc-secure-d464ac64-ee30-4105-a70b-6e3cc29cbde9	864	0	0	0	20118317105472	TRUE
AnVIL_CCDG_TOPMed_WashU_CVD_Afib_BioMe_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001644		Unspecified	atrial fibrillation				429	fc-secure-d4a884d6-418a-4c64-a96e-bdb0ac2ff248	429	0	0	0	8470586411521	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_LEBABM_DS_Epilepsy_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	140	0	fc-secure-d5085847-180b-401e-a516-5b93eca71e69	140	140	0	0	25654489886	FALSE
AnVIL_CCDG_Broad_CVD_AFib_Vanderbilt-Ablation_WGS	CCDG	CCDG	Unspecified	Unspecified	phs000997	HMB	Unspecified	atrial fibrillation	NA	Whole Genome	2	0	fc-secure-d51e93aa-adc1-4628-a6f2-e0dd1f0900c8	2	2	0	0	39808202957	TRUE
AnVIL_CCDG_Broad_AI_IBD_Brant_HMB_WGS	CCDG	CCDG	Unspecified	phs001642	Unspecified	NA	Unspecified	inflammatory bowel disease	NA	Whole Genome	904	0	fc-secure-d55d1c0c-b1e3-42e9-b452-20a81be1f84a	904	904	0	0	12435798516156	TRUE
AnVIL_CCDG_WashU_CVD_WHI_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	HMB-IRB	Unspecified	coronary artery disease	Case/Control	Whole Genome	886	886	fc-secure-d6b2ec0c-a216-4bc7-b1b3-be527db39d9a	886	0	0	0	9771282339568	TRUE
AnVIL_CMG_Broad_Muscle_Bonnemann_WES	CMG	CMG	phs001272.v1.p1.c1	Unspecified	phs001272	NA	Unspecified	mendelian disorders	NA	Exome	24	253	fc-secure-d7023612-d298-4f2b-b6bb-a1ea0524462a	253	0	253	253	84950890461	TRUE
AnVIL_NIMH_Broad_ConvergentNeuro_McCarroll_Eggan_Finkel_SMA_DS_WGS	Convergent Neuroscience	Convergent Neuroscience	Unspecified	Unspecified	phs002032	Disease-Specific (Spinal Muscular Atrophy, MDS)	Unspecified	spinal muscular atrophy	NA	Whole Genome	1	0	fc-secure-d72b37f0-4431-48bf-b8f0-95b745deadbc	0	1	0	0	19527994124	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_BELULB_DS-EP-NPU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	422	0	fc-secure-d75d1a85-9746-44a1-a95e-bbaadd173bec	422	422	0	0	73860150127	FALSE
AnVIL_ccdg_asc_ndd_daly_talkowski_parellada_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	2824	0	fc-secure-d7a002ea-7e1e-45fd-8e76-456fce471f17	2824	2824	0	0	4292531288861	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_LTUUHK_HMB_NPU_MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	297	0	fc-secure-d84aeb2e-9176-487b-abaf-935b661a32bd	297	297	0	0	51624070588	FALSE
AnVIL_ccdg_asc_ndd_daly_talkowski_IBIS_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	237	0	fc-secure-d87970dd-adb0-4b99-a204-ae6fbd457d12	237	237	0	0	217339947601	TRUE
AnVIL_CCDG_Broad_CVD_EOCAD_PartnersBiobank_HMB_Arrays	CCDG	CCDG	Unspecified	Unspecified	phs002018	HMB_MDS	Unspecified	cardiovascular system disease	Case/Control	Genotyping Array	13152	13152	fc-secure-d89414d1-3705-4720-8632-fd35669391da	13152	0	0	0	3463298173226	TRUE
AnVIL_CCDG_Broad_CVD_PROMIS_GRU_WES	CCDG	CCDG	Unspecified	Unspecified	phs001569	GRU	Unspecified	myocardial infarction	Case/Control	Exome	16808	0	fc-secure-d8de1fe3-972d-480f-a8a8-2bbc251add30	16808	16808	0	0	30546581987419	TRUE
AnVIL_eMERGE_DS-CHILDD_Imputed_GWAS	eMERGE	Unspecified	Unspecified	phs001584	Unspecified	DS-CHILDD	DS-CHILDD		Case-control	Genotyping Array	1019	0	fc-secure-d9173f5e-f819-4314-bd12-debadbf1aaad	0	0	0	0	0	FALSE
AnVIL_NIMH_Broad_WGSPD1_McCarroll_Braff_DS_10XLRGenomes	WGSPD1	WGSPD1	Unspecified	phs002041	Unspecified		Unspecified	Schizophrenia and Bipolar Disorder cases and controls		Whole Genome	187	187	fc-secure-d9b63011-afd3-4f3d-860c-13593bb1c55f	187	0	0	0	11591250931263	TRUE
AnVIL_CMH_GAFK_ES	CMH	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	1232	fc-secure-d9b9851f-13d9-4f8e-a239-370aa6369c0a	1232	0	0	1232	5707431399133	FALSE
AnVIL_GAFK_GS	GAFK	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	Unspecified	1506	fc-secure-d9f67ed2-9b9f-4aee-afca-2e8fb257c706	1506	0	0	1506	71194317961582	FALSE
AnVIL_PAGE_SoL_HMB_WGS	PAGE	PAGE	Unspecified	Unspecified	Unspecified	HMB	Unspecified	Unspecified		Whole Genome		213	fc-secure-d9fd78a9-5fd1-41e7-85b4-10c32f5149e1	213	0	0	0	5006684666289	TRUE
AnVIL_CMG_Broad_Orphan_Manton_WGS	CMG	CMG	phs001272.v1.p1.c1	Unspecified	phs001272	NA	Unspecified	mendelian disorders	NA	Whole Genome	7	43	fc-secure-da00680d-3e1e-49a1-ba71-82ca679a7b7f	43	0	43	43	755529116321	TRUE
AnVIL_CMG_Broad_Brain_Sherr_WES	CMG	CMG	Unspecified	Unspecified	phs001272		Unspecified	mendelian disorders		Exome		0	fc-secure-da37a836-4057-48e9-978c-025b568fa10d	0	0	0	0	0	TRUE
ANVIL_CMG_UWASH_DS-BAV-IRB-PUB-RD	CMG	CMG	Unspecified	phs000693	phs000693	DS-BAV-IRB-PUB-PD	Unspecified	mendelian disorders	Family/Twins/Trios	Exome	177	177	fc-secure-da8aff66-e139-4cad-a52d-4359b6f35f36	177	0	111	0	599249952183	TRUE
anvil_ccdg_broad_ai_ibd_daly_chen_wes	CCDG	CCDG	Unspecified		phs001642	NA	Unspecified	NA	NA	Exome	21	0	fc-secure-dae591de-00ad-478c-9440-88034a1b8cb9	21	21	0	0	18184879396	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USACRW_DS_EP_MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	411	0	fc-secure-dbb7243e-7f5a-4e33-a04d-d4d23e97a2ba	411	411	0	0	71228298527	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_BELATW_GRU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	231	0	fc-secure-dbe00975-6dda-428a-8b44-ba5536dc6425	231	231	0	0	41273791166	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_NZLUTO_EPIL_BC_ID_MDS_WES	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Exome	263	0	fc-secure-dccff364-c2ff-42df-8c8e-f979a0472c11	263	263	0	0	387581175707	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_mayo_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	145	0	fc-secure-dd96220d-3407-46f2-bbee-affd525abc29	145	117	0	0	123389771018	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAMON_GRU_WES	CCDG	CCDG	Unspecified		Unspecified	NA	Unspecified	NA	NA	Exome	239	0	fc-secure-de72ef13-9b7f-44db-9428-5df489d327ce	239	239	0	0	291714940275	TRUE
anvil_ccdg_broad_ai_ibd_daly_kastner_fmf_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	FMF	Case-Control	Genotyping Array	27	0	fc-secure-de7af369-0bcf-47e7-bc53-6ee26fef0fc4	27	27	0	0	5843980447	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_TURIBU_DS_NEURO_AD_NPU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	183	0	fc-secure-df0b9cd1-f544-40d7-9af5-3d9805357fbb	183	183	0	0	33141512432	FALSE
AnVIL_GTEx_V7_hg19	GTEx	GTEx	Unspecified	Unspecified	phs000424	GRU	Unspecified	Unspecified			0	0	fc-secure-df207337-4a16-42fd-b715-50fa52d393b0	11688	729	0	0	48229605760038	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_ZAFAGN_DS-EPI-COMO-MDS_GSA-MD	CCDG	CCDG	Unspecified	RegistrationPending	phs001489	NA	Unspecified	NA	NA	Genotyping Array	504	0	fc-secure-df6d1f14-0635-4cd2-a7a9-2f509dc88627	504	504	0	0	86748218117	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_GBRUNL_EP_ETIOLOGY_MDS_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	458	0	fc-secure-e0034430-99a3-4dde-99d3-a2330cd90f19	458	458	0	0	921433884338	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_DEUUGS_DS_EP_MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	390	0	fc-secure-e098c303-33f5-4615-9f01-8ed3144ffbb5	390	390	0	0	67368870043	FALSE
AnVIL_CCDG_Broad_CVD_Stroke_BRAVE_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001398	General Research Use	Unspecified	myocardial infarction	Case/Control	Whole Genome	496	0	fc-secure-e14b3e8e-156e-4264-b8f2-43664206ca0c	496	496	0	0	6338941541006	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_KENKIL_GRU_GSA-MD	CCDG	CCDG	Unspecified	RegistrationPending	phs001489	NA	Unspecified	NA	NA	Genotyping Array	449	0	fc-secure-e23ad4a0-3e5d-4890-9925-9355301f184c	449	449	0	0	77505238684	FALSE
AnVIL_eMERGE_GRU-IRB_eMERGEseq	eMERGE	Unspecified	Unspecified	phs001616	Unspecified	GRU-IRB	GRU-IRB	precision medicine	Prospective Longitudinal Cohort	Exome Panel	2433	2433	fc-secure-e25f0079-a9b1-42ce-99af-1d0f85f041e5	2432	0	0	0	0	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_USAFEB_GRU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	31	0	fc-secure-e3e8fb44-8995-44e3-842e-4aee7c750400	31	31	0	0	6193314896	FALSE
AnVIL_CCDG_WashU_CVD_EOCAD_Emerge_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001913	GRU-IRB	Unspecified	coronary artery disease	Case/Control	Whole Genome	277	277	fc-secure-e40316e1-165b-44ae-82cb-7136c37aacdb	277	0	0	0	5524802315006	TRUE
AnVIL_CMG_Yale_HMB-GSO	CMG	CMG	Unspecified	Unspecified	phs000744	HMB-GSO	Unspecified	mendelian disorders	Mendelian		4263	4227	fc-secure-e4285fd8-92c5-43e1-96b7-c6c092a6c19f	4263	0	2341	0	3617994591656	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USACCF_HMB-MDS_WES	CCDG	CCDG	Unspecified		Unspecified	NA	Unspecified	NA	NA	Exome	380	0	fc-secure-e4b45d7c-3fee-479f-83e9-8c85312cb8da	380	380	0	0	430176751948	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_minshew_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	239	0	fc-secure-e5676c90-7028-4b68-b620-c6944514d52c	239	239	0	0	380360375486	TRUE
AnVIL_CMG_Broad_Blood_Fleming_WES	CMG	CMG	Unspecified	Unspecified	phs001272		Unspecified	mendelian disorders		Exome		0	fc-secure-e64f388d-9f45-4833-b118-6aaa0e62adb2	0	0	0	0	0	TRUE
AnVIL_CCDG_WashU_CVD_EOCAD_Duke_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001600	DS-CVD-IRB	Unspecified	heart and blood vessel disease	Case/Control	Whole Genome	1051	1051	fc-secure-e66447ae-c1b8-4a5b-a3e6-2bed1ca59d8f	1051	0	0	0	21827476979303	TRUE
anvil_ccdg_asc_ndd_daly_talkowski_cdcseed_asd_gsa-md	CCDG	CCDG	Unspecified	RegistrationPending	phs000298	NA	Unspecified	Autism Spectrum Disorder	Case-Control	Genotyping Array	2882	0	fc-secure-e6eb3a74-58b2-4ad2-813a-ccbc049645bb	2882	2882	0	0	493485549019	FALSE
AnVIL_CCDG_Broad_CVD_AF_Marcus_UCSF_WES	CCDG	CCDG	Unspecified	phsRegistrationPending	phs001933	NA	Unspecified	NA	NA	Exome	599	599	fc-e7051891-25c8-4776-80ed-26b1af860277	599	599	0	0	531406549801	FALSE
ANVIL_CMG_Broad_Orphan_Jueppner_WES	CMG	CMG	Unspecified	RegistrationPending	phs001272	NA	Unspecified	NA	NA	Exome	10	0	fc-secure-e844070c-20e0-4dc8-bd80-d0de513dbc89	10	10	0	0	10450873785	TRUE
AnVIL_NIMH_Broad_ConvergentNeuro_McCarroll_Eggan_CIRM_GRU_VillageData	Convergent Neuroscience	Convergent Neuroscience	Unspecified	phs002032	phs002032	GRU	Unspecified	Unspecified				0	fc-secure-e85c8172-03d4-48c0-8883-59ae1e3099b9	0	0	0	0	0	FALSE
AnVIL_CCDG_Broad_CVD_AF_Ellinor_MGH_Arrays	CCDG	CCDG	Unspecified	RegistrationPending	phs001062	NA	Unspecified	NA	Case-Control	Genotyping Array	381	0	fc-secure-e85f6fdb-d7bb-4b58-b15a-d4ed2ba751cd	381	381	0	0	66158860143	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_GBRUCL_DS_EARET_MDS_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	684	0	fc-secure-e92b8081-5e6a-440c-af83-4d428f505529	684	684	0	0	1252672251359	TRUE
anvil_ccdg_broad_ai_ibd_daly_franchimont_wes	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	NA	NA	Genotyping Array	5695	0	fc-secure-e99706c4-48f9-4a69-baf4-70d1c5eaac5c	2848	2848	0	0	4052502646337	TRUE
AnVIL_CCDG_Broad_CVD_AF_GAPP_DS-MDS_WES	CCDG	CCDG	Unspecified	Unspecified	phs002236	NA	Unspecified	NA	NA	Exome	2150	2150	fc-secure-e9b2e26a-3f73-4f5a-862f-c5b3be68703f	2150	2150	0	0	1900282308774	TRUE
AnVIL_CCDG_Broad_CVD_EOCAD_PartnersBiobank_HMB_WES	CCDG	CCDG	Unspecified	Unspecified	phs002018	HMB_MDS	Unspecified	cardiovascular system disease	Case/Control	Exome	13332	13332	fc-secure-ead0ff8d-eee9-4299-bb54-8404ffe9fa22	13332	13332	0	0	12920623958423	TRUE
AnVIL_CMG_Broad_Muscle_Ravenscroft_WES	CMG	CMG	Unspecified	Unspecified	phs001272	NA	Unspecified	mendelian disorders	NA	Exome	35	35	fc-secure-ec1b4053-dd9e-4fb6-8939-5910477d4ec6	35	0	35	35	49842770662	TRUE
